ID,PALABRA,MASCULINO,FEMENINO
12247,semanitas,0,1
12249,sweeeeeeet,0,1
12250,goodness,0,1
12251,yaestas,0,1
12257,lumbrera,1,0
12260,protestanteel,1,0
12243,vid,0,1
12262,martillazos,1,0
12292,celebra,9,6
12264,reformationday,1,0
12256,diselo,2,0
12265,monje,1,0
12267,rebelo,1,0
12269,proclamo,1,0
12263,lutero,3,0
12268,eclesial,2,0
12252,millonaria,3,2
12271,educadamente,1,0
12272,nogracias,1,0
12278,abundancia,4,1
12274,fructifiques,1,0
12270,vivira,2,2
12239,patito,0,2
12277,seda,1,2
12276,vistan,1,0
12245,mirarte,3,6
12259,reforma,6,4
12279,perdiendo,5,9
12254,lora,0,2
12280,vigencia,2,1
12281,prohibiendo,1,0
12283,exaltare,1,0
12289,testimonio,7,2
12286,cumpliras,1,0
12255,entregale,2,3
12273,ambulantes,2,1
12241,cuteness,0,1
12246,respire,1,1
12290,exreina,1,0
12291,coronada,1,0
12261,eco,3,0
12288,destruyan,2,0
12285,alabare,3,1
12248,estoo,1,1
12284,angustia,3,4
12238,imperfecciones,0,5
12282,comprenda,2,2
12287,costumbres,4,2
12253,notar,0,2
12266,catolico,1,1
12306,tenias,0,7
12294,ridiculoyolevoyacristo,1,0
12346,gaviria,9,3
12347,aplicacion,9,6
12324,confiado,0,1
12295,cajahonor,0,2
12299,pequenosheroes,0,1
12353,administracion,7,4
12297,educacionfinanciera,0,2
12301,aprendiendoconhonor,0,1
12348,utiliza,4,3
12303,gustabas,0,1
12304,dsps,0,1
12305,acordaste,0,1
12327,filandia,1,0
12298,nuestrosheroes,1,1
12308,antoje,0,1
12309,condicionessin,0,1
12311,insistiendo,0,1
12312,pocoya,0,1
12313,estasya,0,1
12314,igualya,0,2
12340,pei,2,0
12316,unoaun,0,1
12317,correspondida,0,1
12318,cuestionar,0,1
12319,motivadoras,0,1
12321,mediasyo,0,1
12322,completodificilmente,0,1
12325,personaoooootraaaa,0,1
12326,helenaadentro,1,0
12329,unboxtherapy,1,0
12320,contestan,0,3
12332,5x,1,0
12333,virato,1,0
12339,matecana,2,0
12336,bambu,1,0
12258,noalhalloween,11,1
12344,coliseo,6,0
12307,necesite,1,2
12341,aeropereira,1,0
12300,ensenando,2,5
12349,codigo,5,1
12310,terco,0,2
12323,emocionaba,1,1
12343,diegogarciavel,1,0
12345,cuartas,1,0
12342,open,12,2
12350,referido,2,0
12302,decido,0,3
12351,28197,1,0
12352,esap,1,0
12354,triumphnation,1,0
12330,nexus,4,0
12331,6p,2,0
12315,estupidamente,2,3
12296,marinastereo,0,1
12335,madera,2,2
12328,quindio,30,3
12293,ganaron,10,4
12355,repostapptomorrow,1,0
12362,artesanal,6,3
12338,lounge,8,2
12360,virattopaleteria,1,0
12359,viratto,2,0
12361,paleteria,1,0
12368,queso,4,4
12409,aterra,2,0
12364,descomunalmente,1,0
12365,geranios,1,0
12382,satisfacer,2,2
12369,brie,1,0
12367,beer,20,0
12372,caramelizadas,1,0
12373,foodporn,1,0
12400,esconderse,1,0
12374,presajio,1,0
12379,ganado,16,4
12337,hell,14,0
12399,intereses,10,4
12370,asado,4,0
12380,agilidad,1,0
12383,instintos,1,0
12384,antipetristas,1,0
12385,encabezo,1,0
12371,nueces,2,0
12388,deslegitimo,1,0
12390,escogen,1,0
12391,entrevistan,1,0
12357,also,3,7
12395,atraso,1,0
12375,exigio,1,0
12398,inducir,1,0
12389,criterio,2,1
12402,politiquiar,1,0
12403,periodismo,13,6
12405,penalocista,1,0
12406,disparando,1,0
12397,microfonos,2,0
12404,ejercito,12,6
12408,pazme,1,0
12411,william,4,1
12396,aprovecha,3,3
12376,bilateral,19,2
12414,procuraduria,1,0
12363,ajiaco,2,1
12387,derecha,13,5
12407,retiro,5,3
12358,paletas,1,1
12392,revistasoho,2,3
12356,theres,7,3
12386,esperarse,2,1
12412,pacheco,4,1
12381,sucedido,3,0
12393,bluradioco,14,5
12366,rojos,3,0
12413,destituido,3,0
12378,segurisimo,2,0
12394,intencion,11,7
12416,insultantes,1,0
12417,anti,3,0
12473,ingenio,3,2
12468,hacerles,2,1
12420,humanizando,1,0
12421,humanizan,1,0
12477,cauca,34,9
12423,influyendo,1,0
12447,aprendemos,6,1
12422,manejan,2,0
12426,rsfamericas,1,0
12428,rasgada,1,0
12429,vestiduras,1,0
12456,rollingstone,3,1
12482,cerraron,2,1
12434,plno,1,0
12436,discernir,1,0
12465,ocultar,7,3
12446,cubanos,1,1
12439,clamamos,1,0
12479,atraes,1,0
12451,efimero,2,0
12454,pones,8,4
12443,jjformula,1,0
12487,habiendo,1,1
12467,crecido,3,1
12441,plenitud,1,1
12462,forman,2,2
12455,shak,2,2
12478,permites,2,1
12470,paleta,1,1
12453,abstaculos,1,0
12442,midnight,1,1
12452,pondra,3,3
12458,april,1,0
12460,shakhq,2,0
12474,villas,8,2
12432,adversidad,2,1
12464,tintal,1,0
12431,celebraremos,2,0
12466,siembras,1,0
12424,momcolombia,2,0
12430,colectiva,1,0
12472,smells,1,0
12425,rsfrwb,2,0
12463,laborando,2,0
12469,hps,3,1
12476,donuts,2,0
12475,dunkin,2,0
12445,intensamente,1,1
12438,representa,7,1
12448,cortes,4,0
12480,aquarela,1,0
12481,aquarelacc,1,0
12435,capacitado,4,1
12440,vivirlo,2,3
12415,violentas,1,1
12433,caerle,4,5
12483,nariz,4,4
12459,revista,10,8
12419,confirman,6,0
12427,lapsus,2,0
12444,basica,2,2
12457,cover,7,7
12418,petristas,2,0
12449,amable,3,8
12437,conscientemente,2,0
12450,eleva,1,1
12488,group,3,5
12489,mercatodo,1,0
12524,sdx2,1,0
12491,cmi,1,0
12492,imbanaco,1,0
12493,regenerar,1,0
12539,exportacion,0,0
12498,tengomiedoque,3,2
12486,versalles,4,0
12496,bienque,1,0
12497,escupa,1,0
12495,chipichape,4,0
12538,talleres,4,3
12507,lavidamevaensenadoque,2,0
12501,chorizofavoressexuales,1,0
12410,quedarme,6,12
12484,men,9,5
12471,ratico,7,6
12461,plinero,4,3
12377,suceder,4,3
12531,directo,19,10
12503,colita,1,0
12505,fotosrespetesen,1,0
12499,pagado,4,2
12544,cda,0,0
12509,caepor,1,0
12510,fielespuntopalosfeos,1,0
12511,atodosnospasoesode,1,0
12542,articulada,1,0
12513,telefonoy,1,0
12514,agarramos,1,0
12515,extranoesaepocaendonde,1,0
12516,chupiplunes,1,0
12517,esperanzagomezlibery,1,0
12520,ubermetaseeldedo,1,0
12546,descubriendo,0,5
12522,cancionesquenofaltanenlarumba,1,0
12506,gordoqueserespete,3,1
12521,frasesqueasustan,3,0
12529,nuncafaltaunamigoque,3,0
12528,viendodiaadia,1,0
12490,floresta,6,0
12530,fuicioso,1,0
12532,sielmundonotuvierainternet,1,0
12534,amish,1,0
12535,aguantaverlaotravez,1,0
12536,yocomoprofe,1,0
12547,ato,0,1
12559,gaitan,1,1
12543,villatina,0,0
12545,cruces,0,1
12523,doncella,2,0
12549,conjunto,9,8
12550,cnc,0,1
12526,eliges,4,4
12508,electricidad,2,0
12540,nna,0,0
12494,belalcazar,3,0
12525,julioprofe,1,1
12500,empanada,1,2
12504,teticas,2,0
12556,apoyaapc,0,0
12518,empiezo,5,2
12533,seriamos,2,1
12558,recreativo,2,0
12485,almacenesla14sa,2,1
12502,hoyendiaescomun,1,1
12541,unidades,22,0
12527,vierneslocochon,3,2
12512,resbala,1,1
12607,libros,14,13
12561,sindicce,0,0
12565,consulta,3,5
12548,abretusojoscol,0,0
12563,participacion,12,4
12598,reencontrarme,0,1
12562,erradicacion,0,0
12554,escnna,0,0
12564,asiste,0,1
12623,anecdotas,1,0
12571,corregimiento,1,0
12537,abretusojoscolombia,0,0
12568,porunfuturomejor,0,0
12569,pedagogicos,0,0
12570,herrero,0,0
12552,ie,2,14
12599,queno,1,1
12584,insisto,3,1
12600,porquehoy,0,1
12575,myoptymusprime,2,0
12577,miobraconsentida,1,0
12576,miestrellitadelabuenasuerte,2,0
12578,optymusprime,1,0
12579,transformers,1,0
12580,losmilagrosexisten,1,0
12581,sonarnocuestanada,1,0
12592,equivocas,2,1
12585,juuuuuuaaaaanchooooooo,1,0
12586,caliiii,1,0
12587,mojar,0,1
12588,sopitas,0,1
12590,sabadodepeliculas,0,1
12591,perezaaa,0,1
12594,horribles,0,5
12619,imperdible,5,3
12595,pagyen,0,1
12566,territorial,6,1
12573,castillogrande,2,1
12596,necesitando,1,2
12606,casting,0,0
12608,mbuenafuente,0,0
12567,adolescentes,2,2
12583,gobernacion,10,6
12597,encantaba,1,1
12589,ohhh,2,3
12616,3453505,0,0
12617,trio,3,1
12582,arriesga,2,0
12557,ludico,0,0
12609,dejarlos,0,1
12620,charlotteatro,0,0
12519,utilizar,7,3
12603,esperaremos,2,0
12555,nins,0,0
12613,anamasanchez,0,0
12614,ramsesramos1,0,0
12593,sientes,11,23
12560,oreste,0,0
12601,esviernes,0,2
12574,mmmm,2,1
12572,explotacion,2,1
12612,elkindiaz37,0,0
12624,ivonnegomezc,0,0
12605,inscribete,13,1
12626,elianisgarrfans,0,0
12627,elianisgarrido,0,0
12628,actoresaca,0,0
12622,diviertete,1,1
12630,lorenameritano,0,0
12676,arctic,2,2
12632,pulas,0,0
12635,actuacion,7,0
12634,unactordelosdeverdad,0,0
12636,8pm,1,3
12640,descuento,3,2
12604,vacacional,0,0
12653,3er,3,0
12629,luzluengas,0,0
12631,mariaisa1986,0,0
12637,actoresscg,0,0
12638,lilianaescobarn,0,0
12657,hermanascarvajlino,0,0
12639,maravillos,0,0
12602,academycharlot,0,0
12610,gusteis,0,0
12687,tintirilillo,0,2
12611,charlotacademia,0,0
12641,pachangacharlot,0,0
12642,70a,0,0
12643,800pmlorenaaltamirano90,0,0
12618,charlot,0,0
12644,pachangaun,0,0
12645,caotico,0,0
12646,inverosimil,0,0
12621,comogusteis,0,0
12647,3459400,0,0
12615,reservas,3,1
12650,gariel,0,0
12662,galletas,1,2
12669,relajo,2,1
12633,actuando,1,1
12671,leal,3,1
12658,excelencia,4,6
12679,conociera,1,1
12685,improvisando,1,1
12659,apoyenos,0,0
12654,decoracion,4,0
12668,cuidate,1,2
12652,pasteleria,0,0
12672,camilo,17,2
12673,cansa,8,15
12656,construyendo,5,4
12663,navidenas,0,0
12700,trillizos,1,0
12664,simplifico,1,0
12665,dirijo,1,0
12666,churcas,1,0
12695,hiciera,4,4
12701,invitan,4,3
12675,pene,3,0
12678,acamiloalvarez,1,0
12689,charles,0,1
12680,agradaria,1,0
12681,fasos,1,0
12682,morderte,1,0
12683,caribefunk,0,1
12684,envueltos,0,1
12651,vasquez,4,1
12674,besar,9,7
12655,gastronomia,1,0
12688,coyarks,0,1
12670,circunstancias,2,2
12690,coyaplin,0,1
12691,acantilad0s,0,1
12698,llevao,2,0
12693,waw,0,1
12694,suicidal,0,1
12660,realizamos,4,1
12667,enamorarte,2,4
12697,1221,1,0
12551,taller,7,11
12699,chupo,1,0
12661,espinaca,0,2
12677,monkeys,2,2
12702,respalda,1,0
12649,culinarias,0,0
12648,navidena,1,1
12703,gozo,5,2
12692,vinagre,0,3
12625,alexadames3,3,0
12710,observo,0,2
12713,acardona3,0,1
12714,perdonara,0,1
12709,honestamente,2,0
12717,malgenio,1,5
12686,ebrio,4,2
12718,geniado,0,1
12723,ganate,0,1
12722,impensables,0,1
12724,xbox360,0,1
12705,serias,1,3
12712,banarme,1,5
12711,hoyhalloweenyyo,5,5
12707,reus,3,0
12715,sirvo,0,3
12753,publicada,0,2
12736,absolver,0,1
12704,tuviera,6,9
12738,pruebaslafmnoticias,0,1
12739,deshacen,0,1
12737,encausar,0,2
12748,pidieron,2,1
12741,denunciado,0,1
12742,elgeneral,0,1
12743,yasesores,0,1
12745,retractara,0,1
12746,disculpara,0,1
12747,pidiera,0,1
12725,disfrazarte,0,3
12749,direccionamiento,0,1
12716,disimular,0,7
12719,dilema,0,6
12708,fifa,12,1
12727,camaras,3,4
12726,siguientes,0,2
12744,pgncol,4,3
12720,reportaje,1,1
12706,aubameyang,2,0
12740,claridad,2,1
1665,labios,17,20
12721,sabran,1,2
12751,conformado,1,2
12728,vigilancia,4,4
12797,suite,1,1
12790,today,27,19
12756,pretenderlo,0,1
12763,investigaciones,0,1
12758,explosivas,0,1
12777,chispastrack,1,2
12800,luce,2,4
12760,juridicamente,0,2
12761,deshace,0,1
12752,aparecen,3,10
12786,rules,1,1
12766,indebidamente,0,1
12792,announce,0,1
12767,pretendian,0,1
12769,negara,0,1
12779,60,10,3
12775,karaoke,6,2
12798,analytics,0,1
12764,internas,0,1
12773,presionan,0,1
12784,prende,3,2
12730,dictan,0,2
12732,denunciante,0,9
12729,oficiales,3,10
12772,coroneles,0,3
12768,documento,1,3
12750,instancia,1,2
12776,competidor,0,1
12733,gral,3,3
12778,llegaremos,0,1
12735,grabacion,9,3
12731,coronel,8,12
12780,hunden,0,2
12781,miedoalahumanidad,0,1
12783,yesidvanegas,0,1
12788,flexible,2,1
12785,pagarlo,0,1
12770,cr,3,7
12791,excited,3,3
12789,schedule,0,1
12795,newest,0,1
12799,tools,0,1
12801,elmo,0,1
12802,habits,0,1
12803,productive,0,1
12804,mostproductive,0,1
12805,stephanievozza,0,1
12734,lafmnoticias,12,17
12808,ferriss,0,1
12809,roundtheworld,0,1
12796,addition,1,1
12793,brand,1,2
12757,sexualmente,2,3
12794,hub,0,1
12765,presiona,0,1
12807,tim,0,1
12754,acusa,1,2
12759,grabaciones,0,2
12782,ayudar,17,10
12771,actuaron,1,1
12810,giveaway,1,1
12787,making,4,3
12811,stacksocial,0,2
12843,saltes,0,1
12814,sell,0,1
12816,doug,0,1
12762,version,13,17
12774,divertido,11,7
12817,aamoth,0,1
12806,fastcompany,0,2
12820,taisen,0,1
12821,deshimaru,0,1
34596,"wiii
gracias",1,0
34597,"

ibague",1,0
12827,camarabaq,0,0
12828,tedxvillacampes,0,0
12829,cutlernutritioncolombia,0,0
12822,base,11,8
34600,regresamos,1,1
12833,repostapphelados,0,0
34598,"fuimos

letsgoibague",1,0
12819,series,3,2
34588,bgotour,4,0
12837,repostappprotein,0,0
34595,bbq,2,0
12840,jodstam,0,0
12841,recipe,0,0
12850,amantes,5,2
34599,"wiiiiii

bgotour",1,0
12844,legday,0,0
12845,dontskiplegday,0,0
12847,nodaysoff,0,0
12848,yourbodyyourfortress,0,0
12849,suplementos,0,0
12818,line,2,3
12851,optimun,0,0
34601,wiiiiii,1,0
12826,tedxbarranquilla,0,0
34602,spreaker,1,0
12857,marjuancho,0,0
12858,repostappaminos,0,0
12859,enbarranquillasebailaasi,0,0
12861,marathon,0,0
12862,yeyemma,0,0
12863,repostappnunca,0,0
34603,wiiii,1,0
12813,apps,10,1
34615,elfuturoeshoy,1,0
12815,anything,2,4
12839,created,0,1
12854,organismo,3,1
12830,repostapplos,1,1
12852,vitaminas,0,1
12855,imprescindible,1,1
12831,saludables,0,0
34604,"llegado

bgotour",1,0
34605,letsgoibg,1,0
12835,almendras,0,1
34606,suit,1,0
12812,five,3,4
34607,tie,1,0
12864,conformes,1,1
12824,crear,18,10
34608,"nqs

quemiedo",1,0
34609,puentemasaltodebogota,1,0
12825,localmenteglobal,0,0
12866,region,19,2
34610,pray,1,0
12860,running,6,3
34612,cooking,1,0
12846,monday,1,1
34611,vacations,1,0
12823,glutenfree,1,1
34613,429,1,0
34614,"pm

backtothefuture2",1,0
12838,anyone,2,2
34590,dia1,2,1
12865,representantes,3,2
12832,caritochaparro,1,0
12853,minerales,0,1
12867,presentes,6,3
12868,nitrotech,0,0
12924,placeres,5,3
12870,gramos,0,0
12883,galleta,1,0
12902,through,2,7
12909,mejorara,1,1
12836,bpisports,0,0
12874,repostappwhere,0,0
12931,hallowen,17,8
12876,excuses,0,0
12877,onemorerep,0,0
12834,proteina,0,2
12880,bodyfortresscolombia,0,0
12879,bodyfortress,0,0
12881,appetitco,0,0
12882,repostappllega,0,0
12922,compara,2,4
12885,aminos,0,0
12884,atletas,0,0
12914,corregir,2,2
12888,musclemeds,0,0
12889,carnivor,0,0
12890,beefaminos,0,0
12891,pureprotein,0,0
12892,acasuplementos,0,0
12842,tsad,0,0
12893,anaejimenob,0,0
12894,repostappmi,0,0
1392,voluntad,9,21
12856,deficiencia,0,0
12899,diamundialcontraelcancerdemama,0,1
12897,19deoctubre,0,0
12872,aislado,2,0
12900,cjaynefit,0,0
12901,repostappmaking,0,0
12903,lennylarrys,0,0
12886,ultra,4,0
12906,obtenidos,0,0
12908,estropeo,1,0
12934,muchisimos,2,1
12913,redarguir,1,0
12915,instruir,1,0
12916,labiblia,1,0
12917,fortalecerano,1,0
12918,sorprendera,1,0
12919,enemigomi,1,0
12920,seguiransal8921,1,0
12921,amengloria,1,0
12923,dadiva,1,0
12929,irte,3,3
12925,arriesgarte,2,0
12926,abismo,4,3
12904,sampler,1,0
12869,contiene,0,2
12930,provee,1,0
12871,principalmente,0,1
12932,repugnable,1,0
12933,ejercitos,1,0
1441,sabemos,16,19
12895,cardio,2,1
12873,suero,0,1
12928,rendirte,2,1
1438,significa,32,25
12896,ayunas,1,0
12875,going,9,7
12905,first,9,9
12878,suplentes,2,0
12911,util,4,5
12898,cancerdemama,1,0
12927,lineas,2,2
12887,concentrado,1,0
12910,escritura,2,3
12937,invocacion,1,0
34789,agrandada,1,2
12940,temerejehova,1,0
12941,atemorizarme,1,0
34819,64,2,0
34805,encantaaaa,2,0
12945,acampa,1,0
34766,amordale,1,0
34767,viveenpazorg,1,0
12935,maldad,5,2
34769,tsunami,1,0
12963,stolen,1,1
34771,renacera,1,0
34804,creible,2,0
12943,271,2,0
34774,interrogantes,1,0
34787,jess,1,2
34770,activa,2,3
34777,ksbr,0,1
12947,timoschenko,0,0
34778,dvc,0,1
12949,gestohlenen,0,0
34773,persisten,1,0
12951,janukowitsch,0,0
12953,ein,0,0
12954,kandidat,0,0
34779,amoballenita,0,1
12958,verloren,0,0
12960,yanukovich,0,0
34781,comportar,0,1
34782,pervertida,0,1
12962,yulia,0,0
12959,tymoshenko,0,0
12964,yanukovych,0,0
34783,guerrearla,0,1
12952,und,1,0
34785,copiona,0,1
34786,jtcs,0,1
34765,militante,1,1
34788,shoo,0,1
34792,sis,0,5
34764,gregorio,1,0
12966,verabschiedet,0,0
12967,neue,0,0
34813,pizzeta,1,1
34784,hinchado,1,1
34791,bateando,0,1
12957,sexy,10,2
12948,mit,0,1
1398,haciendo,52,42
34776,habernos,0,2
12936,dada,2,0
12938,tinieblas,4,0
34772,asoenergia,2,0
34793,cosquilloso,0,1
34814,aplique,2,0
12939,fidelidad,7,5
34763,mho,1,0
34794,leidytlara,1,0
1030,love,104,104
34780,epaaa,0,1
12912,ensenar,8,5
12907,esfuerzos,2,2
34795,anexar,1,0
34796,safar,1,0
12944,descansa,3,2
34808,messsssssssssssssssssssssssss,1,0
34799,voley,2,0
34798,volleyballplayer,2,0
34800,prometes,1,0
34801,mientes,1,0
34802,desconfiar,1,0
34803,manojo,1,0
12961,candidata,3,0
12965,candidate,2,0
34806,danzikeando,1,0
34807,almuerzodesgraciada,1,0
34809,miedoooooo,1,0
34810,sacara,1,0
34811,tardeees,1,0
34812,brayanayala27,1,0
12955,der,3,2
34768,padron,1,0
34816,pedregal,1,0
34815,odiooo,2,0
34818,sinteticas,1,0
34790,saludito,0,2
34820,cuartosmgd13,1,0
34821,jordan,2,1
34822,futbolamorunionfuerzacolombia,1,0
34775,funcionario,2,0
34797,igbogota,1,1
12968,gesetze,0,0
12969,gegen,0,0
12970,handydiebstahl,0,0
12972,adopts,0,0
12973,legislation,0,0
12975,theft,0,0
13016,arrepientan,0,1
12977,indiegogo,0,0
12984,prevenirlos,0,0
12978,herzkreislauf,0,0
12979,unfall,0,0
12980,ursachen,0,0
12981,folgen,0,0
12982,moglichkeiten,0,0
12983,verhindern,0,0
12989,ministros,5,1
13007,constructivo,1,1
12986,buenasamistades,0,1
12987,sepasobien,0,1
12985,ubala,0,2
13019,permitir,3,8
13002,extremos,1,1
13012,jodimos,1,1
12991,aunduele,0,1
12992,caciqueee,0,1
12993,antoniojdeleon,0,1
12995,tembla,0,1
12996,arrete,0,1
13001,perdieron,6,3
13010,quilla,1,4
12946,news,14,11
12999,elpapa,0,1
13000,elmasgrandesiempre,0,1
12990,cacique,8,8
13017,senadores,2,1
12956,zu,0,1
13020,gas,10,7
12976,phones,1,0
13003,petrismo,2,1
13009,abstencion,2,2
12988,obligan,2,2
13021,casii,0,1
13022,colombiaaa,0,1
13023,yeisonjimenez,0,1
13024,confirmaria,0,1
13004,discursos,1,1
13005,incendiariosojala,1,1
13006,reflexionen,1,1
13018,cesarences,1,1
12950,um,12,5
12974,combat,1,1
13008,50000,1,5
12997,sintio,2,1
13015,tuto,2,2
12994,manito,4,3
12971,hurto,2,0
13014,votaron,7,4
12998,tb,1,7
13011,alejandrochar,12,4
13026,ect,0,1
13030,ceroextorsion,0,1
13025,chismosos,0,3
13027,impedir,1,3
13037,interrupted,1,0
13039,worse,1,0
13079,museos,1,2
13042,meals,1,0
13034,consiguio,3,1
13044,pairings,1,0
13045,cannabisinfused,1,0
13046,bubble,1,0
13048,weedstock,1,0
13050,exactasamos,1,0
13051,jcspais,1,0
13052,paduraleonardo,1,0
13053,claudiapineiro,1,0
13054,coordina,1,0
13055,matilde,1,0
13056,sanchezsabado,1,0
13057,711,1,0
13058,revistaenie,1,0
13059,museomalba,1,0
13060,livestock,1,0
13061,consumed,1,0
13062,63000,1,0
13063,tons,1,0
13064,antibiotics,1,0
13065,expected,1,0
13066,twothirds,1,0
13068,udecaldas,1,0
13076,carece,3,0
13071,foronalbici,1,0
13072,oficinadelabici,1,0
13036,pista,9,1
13035,bronce,1,1
13075,enmienda,1,0
13073,europea,5,1
13077,aplicada,1,0
13067,2030,2,2
13043,cannabis,1,0
13033,avila,1,0
13047,bath,1,1
13031,deportes,7,1
13040,getting,3,2
13078,exhibiciones,1,1
13069,foro,12,9
13028,conozcan,0,1
13049,creacion,12,5
13029,economica,6,6
13041,little,9,4
13074,asegura,6,2
13032,edwin,4,3
13038,sleep,9,2
13081,pick,1,0
13082,thesis,1,0
13116,descripcion,3,2
13088,alumbrados,1,0
13089,navidenos,1,0
13080,reconocidos,2,1
13091,cuentennoslasenaldelamanana,1,0
13138,worst,0,4
13095,systems,1,0
13096,molecularbiology,1,0
13097,bildungkl,1,0
13098,biology,1,0
13147,verbo,2,5
13100,diamundialdelpatrimonioaudiovisual,1,0
13112,nuccio,1,3
13102,bovedas,1,0
13103,haruki,1,0
13104,murakami,1,0
13105,importado,1,0
13106,ginzburg,1,0
13087,reducir,6,1
13113,ordine,1,2
13136,greys,0,2
13135,dedo,8,8
13114,entretienen,1,0
13137,anatomy,0,2
13070,bicicleta,9,5
13117,alegoria,1,0
13131,fail,0,10
13119,alles,0,1
13120,gibt,0,1
13121,ruf,0,1
13122,ich,0,1
13123,auf,0,1
13124,mir,0,1
13125,tanzen,0,1
13108,maynard,1,0
13109,keynes,1,0
13128,lesson,0,1
13146,colfuturo,1,3
13110,utilidad,2,2
13086,estarian,3,1
13132,psicoterapia,0,1
13133,bichitos,0,1
13134,inmovilizar,0,1
13092,montando,2,1
13083,topic,1,3
13139,self,0,1
13149,referirse,0,2
13111,inutil,3,2
13142,parti,0,1
13093,phd,3,0
13143,puntita,0,1
13145,sientese,0,1
13107,encontramos,3,5
13148,empelotarse,0,1
13099,chemistry,1,0
13094,positions,2,0
13127,333,2,1
13141,wifi,1,4
13144,ofrecer,2,2
13084,conceptual,3,0
13130,sometimes,3,2
13085,conversation,3,0
13129,ryan,2,1
13140,moverlo,2,1
13090,ahorrar,7,1
13118,histerica,0,2
13101,abrimos,3,1
13150,preferiblemente,0,1
13207,sonriasnecesito,2,0
13159,compasion,1,1
13153,332,0,1
13154,dorothy,0,1
13199,brillo,1,7
13156,postergo,0,1
13165,enganar,3,2
13158,acercandra,0,1
13223,avisar,2,2
13160,sensiblisima,0,1
13161,unfollow,0,1
13163,cardumenlibros,0,1
13164,nonono,1,0
